BusinessId,BusinessName,CategoryId,BusinessDescription,BusinessSlug,Tagline,AboutBrief,Description,Vision,WhyChooseUs,Address1,City,State,Country,Pincode,Landmark
581A3885-D9AE-4B04-B14E-DADB2670F5B0,Altar Health Care (P) Ltd.,F038AABD-FC99-434D-A005-A38F6014D663,"<p><strong>Altar Health Care (P) Ltd. is a reputed pharmaceutical company engaged in the marketing and distribution of Common Disease Medicines, committed to improving everyday healthcare accessibility. We focus on delivering safe, effective, and affordable medicines that meet the needs of patients, pharmacies, hospitals, and healthcare professionals.</strong></p><p><br></p><h4><strong><em>Our Product Range</em></strong></h4><p>Medicines for Common Diseases</p><p>General Healthcare Medicines</p><p>Tablets, Capsules &amp; Syrups</p><p>Antibiotics &amp; Analgesics</p><p><br></p><h4><strong><em>Why Choose Altar Health Care (P) Ltd.</em></strong></h4><p>✔ Assured quality and safety standards</p><p>✔ Reliable and timely supply</p><p>✔ Competitive pricing</p><p>✔ Ethical and transparent operations</p><p><br></p><h4><strong><em>Quality Assurance</em></strong></h4><p><strong>Quality is central to all operations at Altar Health Care (P) Ltd. Each product is sourced from WHO-GMP compliant manufacturers and undergoes strict quality checks to ensure safety, efficacy, and consistency before reaching the market.</strong></p><p><br></p><p><strong>Driven by responsibility and trust, Altar Health Care (P) Ltd. continues to grow as a dependable name in the pharmaceutical sector. We are dedicated to supporting healthcare needs with products that make a real difference in everyday life.</strong></p><p><br></p><p><br></p>",altar-health-care-(p)-ltd.-karnal,,,,,,"FIRST FLOOR FRONT HALL, 86, SECTOR-3, KARNAL",KARNAL,Haryana,India,132001.0,
CB8E0D27-155B-4DEB-9616-DB68B3C04511,Codalien Technologies Private Limited,3EA3C242-59F5-495B-BDAF-1BFEC2F89F83,"<p><strong>Codalien&nbsp;Technologies&nbsp;Private&nbsp;Limited&nbsp;is&nbsp;a&nbsp;technology-driven&nbsp;company&nbsp;specializing&nbsp;in&nbsp;VFD,&nbsp;PLC,&nbsp;HMI&nbsp;&amp;&nbsp;Control&nbsp;Equipments,&nbsp;delivering&nbsp;advanced&nbsp;industrial&nbsp;automation&nbsp;and&nbsp;control&nbsp;solutions.&nbsp;We&nbsp;are&nbsp;committed&nbsp;to&nbsp;enhancing&nbsp;operational&nbsp;efficiency,&nbsp;precision,&nbsp;and&nbsp;productivity&nbsp;across&nbsp;various&nbsp;industrial&nbsp;sectors&nbsp;through&nbsp;innovative&nbsp;automation&nbsp;technologies.</strong></p><p></p><h4></h4>",codalien-technologies-private-limited-vfd-plc-hmi-control-equipments-new-delhi,Smart Industrial Automation Solutions for Efficient Control & Performance,"Specialists in VFD, PLC, HMI, control panels, and industrial automation solutions for enhanced productivity.","Codalien Technologies Private Limited is a technology-driven company providing VFD, PLC, HMI, and industrial control solutions. We deliver advanced automation systems that improve operational efficiency, process control, energy management, and productivity across manufacturing, engineering, and industrial sectors.",To be a leading provider of innovative industrial automation technologies.,Advanced Automation Solutions,"4/2, KALKAJI EXTENSION, SOUTH DELHI",NEW DELHI,Delhi,India,110019.0,
Energy-Efficient Systems,,,,,,,,,,,,,,,
Customized Control Panels,,,,,,,,,,,,,,,
Expert Engineering Support,1,,,,,,,,,,,,,,
E2BFBD7E-F970-47A2-9B98-DBB1D480900B,JALARAM INDUSTRIAL & AGRICULTURE SUPPLIERS,A97FCD21-7E74-4718-BE98-FF2F74FA3BA2,"<p><strong>JALARAM&nbsp;INDUSTRIAL&nbsp;&amp;&nbsp;AGRICULTURE&nbsp;SUPPLIERS&nbsp;stands&nbsp;as&nbsp;a&nbsp;reliable&nbsp;partner&nbsp;for&nbsp;Lifting&nbsp;Hooks,&nbsp;Chains&nbsp;&amp;&nbsp;Clamps.&nbsp;We&nbsp;continue&nbsp;to&nbsp;supply&nbsp;durable&nbsp;solutions&nbsp;that&nbsp;meet&nbsp;the&nbsp;evolving&nbsp;demands&nbsp;of&nbsp;industrial&nbsp;and&nbsp;agricultural&nbsp;sectors.</strong></p><p></p><p></p>",jalaram-industrial-agriculture-suppliers-lifting-hooks-chains-clamps-barabajar-kolkata-kolkata,High-Strength Lifting Solutions for Safe & Efficient Material Handling,"Trusted supplier of lifting hooks, industrial chains, alloy chains, and lifting clamps for industrial and agricultural applications.","JALARAM INDUSTRIAL & AGRICULTURE SUPPLIERS is a reliable supplier of lifting hooks, industrial chains, alloy steel chains, and lifting clamps. We provide high-strength, safety-tested lifting and material handling solutions designed for industrial, agricultural, construction, warehousing, and engineering applications.",To be a trusted leader in safe and reliable lifting equipment solutions.,High Tensile Strength Products,"40, STRAND ROAD, BURRABAZAR",Kolkata,West Bengal,India,700001.0,"Barabajar , Kolkata "
Safety-Tested Equipment,,,,,,,,,,,,,,,
Corrosion-Resistant Materials,,,,,,,,,,,,,,,
Heavy-Duty Performance,1,,,,,,,,,,,,,,
6BDC12D9-B2B5-4DCE-8E0A-DC00C9F3881B,NEW RAM MOTOR,B653F49B-1D41-46A9-AEFD-DBF9D2315FE3,"<h2><strong><em><u>NEW RAM MOTOR</u></em></strong></h2><p><strong><em>Automobile Interiors &amp; Accessories | Car Interior Accessories</em></strong></p><p><br></p><p><strong><em>NEW RAM MOTOR</em></strong><em> is a trusted supplier of premium-quality </em><strong><em>Automobile Interiors &amp; Car Interior Accessories</em></strong><em>, offering stylish, durable, and performance-enhancing products for all types of vehicles. We focus on enhancing comfort, safety, and aesthetics to upgrade your driving experience.</em></p><p><br></p><h2><strong><em>Our Product Range</em></strong></h2><p><em>We offer a wide variety of car interior products, including:</em></p><p><em>Car Seat Covers</em></p><p><em>Floor Mats &amp; Car Carpets</em></p><p><em>Steering Wheel Covers</em></p><p><em>Car Dashboards &amp; Decorative Accessories</em></p><p><br></p><p><br></p><h2><strong><em>Why Choose NEW RAM MOTOR</em></strong></h2><p><em>✔ Wide Range of Latest Accessories</em></p><p><em> ✔ Quality-Assured Products</em></p><p><em> ✔ Competitive Market Prices</em></p><p><br></p><h2><strong><em>Our Vision</em></strong></h2><p><em>To become a leading destination for innovative and high-quality car interior solutions that combine comfort, style, and reliability.</em></p><p><br></p><p><em>At </em><strong><em>NEW RAM MOTOR</em></strong><em>, we aim to transform your vehicle’s interior with premium accessories that deliver both elegance and performance.</em></p><p><br></p><h3><strong><em>Drive in Comfort. Style with Confidence.</em></strong></h3><h3><br></h3><h3><br></h3>",new-ram-motor-kolkata,,,,,,"0, 0, ABDUL HAMID STREET, ABDUL HAMID STREET",KOLKATA,West Bengal,India,700069.0,
8F3A1AF3-9246-4D2C-9202-DDD0B2E05DFF,B. K. PLYWOOD,CB75BB67-B63F-4592-BDB6-3D904DCA3F86,"<h2><em>B. K. PLYWOOD</em></h2><h3><em>Wood, Plywood, Veneer &amp; Laminates</em></h3><p><br></p><p><strong><em>B. K. PLYWOOD</em></strong><em> is a trusted name in the field of </em><strong><em>Wood, Plywood, Veneer &amp; Laminates</em></strong><em>, offering premium quality materials for residential, commercial, and industrial applications. With a strong commitment to quality and customer satisfaction, we provide durable and aesthetically appealing products that meet modern construction and interior requirements.</em></p><p><br></p><h3><em>Strength in Every Layer, Elegance in Every Finish</em></h3><p><br></p><h2><em>Our Product Range</em></h2><p><em>We offer a wide range of products, including:</em></p><p><em>Commercial Plywood</em></p><p><em>Marine Plywood</em></p><p><em>Decorative Veneers</em></p><p><em>Laminates (Glossy &amp; Matte)</em></p><p><br></p><h2><em>Why Choose Us</em></h2><p><em>✔ Premium Quality Products</em></p><p><em> ✔ Termite &amp; Moisture Resistant Materials</em></p><p><em> ✔ Wide Variety of Designs &amp; Finishes</em></p><p><em> ✔ Competitive Pricing</em></p><p><br></p><h2><em>Quality Assurance</em></h2><p><em>Quality is the backbone of B. K. PLYWOOD. We ensure:</em></p><p><em>High Strength &amp; Durability</em></p><p><em>Proper Thickness &amp; Finishing</em></p><p><br></p><h2><em>Our Vision</em></h2><p><em>To become a leading and trusted supplier of wood and plywood products by delivering reliable, innovative, and high-quality solutions for modern construction and interior design.</em></p><p><br></p><p><em>B. K. PLYWOOD is committed to providing strong, durable, and stylish wood solutions that enhance the beauty and longevity of every project. We strive to deliver excellence in every sheet and panel we supply.</em></p><p><br></p><p><br></p><p><br></p>",b.-k.-plywood-kolkata,,,,,,"1 NO., RAMKRISHNA SARANI RANIA NORTH, KOLKATA",KOLKATA,West Bengal,India,700154.0,
7477DE84-EDD1-4C52-A086-DF0117674517,J P SHYAM & SON,E36BD63F-2D6D-4684-9C9B-C5631AF20C0D,"<p><strong>J&nbsp;P&nbsp;SHYAM&nbsp;&amp;&nbsp;SON&nbsp;stands&nbsp;for&nbsp;strength,&nbsp;reliability,&nbsp;and&nbsp;excellence&nbsp;in&nbsp;door&nbsp;and&nbsp;window&nbsp;fittings.&nbsp;With&nbsp;our&nbsp;wide&nbsp;product&nbsp;range&nbsp;and&nbsp;dedication&nbsp;to&nbsp;quality,&nbsp;we&nbsp;continue&nbsp;to&nbsp;serve&nbsp;builders,&nbsp;contractors,&nbsp;and&nbsp;homeowners&nbsp;with&nbsp;dependable&nbsp;hardware&nbsp;solutions.</strong></p><p></p>",j-p-shyam-son-door-window-hinges-fittings-barabazar,Premium Door & Window Hardware Built for Strength and Reliability,"Trusted supplier of door hinges, window hinges, stainless steel hinges, brass hinges, and hardware fittings.","J P SHYAM & SON is a trusted supplier of premium door and window hardware solutions. We specialize in door hinges, window hinges, stainless steel hinges, brass hinges, and fittings designed for durability, smooth operation, corrosion resistance, and long-lasting performance in residential, commercial, and industrial applications.",To be a leading provider of reliable and high-quality hardware fitting solutions.,Premium Quality Hardware Products,"GROUND FLOOR, 16/22 RAMSEBAK MULLICK LANE, BARABAZAR",BARABAZAR,West Bengal,India,700007.0,
Strong & Durable Materials,,,,,,,,,,,,,,,
Rust & Corrosion Resistant,,,,,,,,,,,,,,,
Precision Manufacturing Standards,1,,,,,,,,,,,,,,
FC93358A-3AB7-4409-B7DD-E02DA5CC4B2A,TILECO'S,19437D1E-8B4E-4511-ADDA-2831844CCFD6,"<p><strong>TILECO&#39;S&nbsp;stands&nbsp;for&nbsp;elegance,&nbsp;durability,&nbsp;and&nbsp;excellence&nbsp;in&nbsp;sanitaryware&nbsp;solutions.&nbsp;With&nbsp;our&nbsp;wide&nbsp;range&nbsp;of&nbsp;wash&nbsp;basins&nbsp;and&nbsp;sanitary&nbsp;fittings,&nbsp;we&nbsp;continue&nbsp;to&nbsp;enhance&nbsp;modern&nbsp;spaces&nbsp;with&nbsp;products&nbsp;that&nbsp;deliver&nbsp;comfort,&nbsp;style,&nbsp;and&nbsp;reliability.</strong></p><p></p><p></p>",tilecos-wash-basins-sanitaryware-fittings-kolkata,Premium Sanitaryware & Wash Basin Solutions for Modern Bathrooms,"Trusted supplier of designer wash basins, ceramic sanitaryware, and premium sanitary fittings for modern spaces.","TILECO'S is a reliable supplier of premium wash basins, sanitaryware, and sanitary fittings for residential and commercial projects. We offer stylish, durable, and water-efficient bathroom solutions that blend modern aesthetics with functionality, helping create elegant and comfortable spaces.",To enhance modern living with innovative and premium bathroom solutions.,Premium Quality Sanitary Products,"2/1, OLD COURT HOUSE CORNER, RADZA BAZAR",KOLKATA,West Bengal,India,700001.0,
Modern & Elegant Designs,,,,,,,,,,,,,,,
Durable & Long-Lasting Materials,,,,,,,,,,,,,,,
Water-Efficient Solutions,1,,,,,,,,,,,,,,
31D78B14-5B9E-403A-B8D8-E0B72BE47EFE,Car Beats,B653F49B-1D41-46A9-AEFD-DBF9D2315FE3,<p>Car&nbsp;Accessories&nbsp;and&nbsp;Interiors</p>,car-beats-automobile-interiors-accessories-matkuria-dhanbad,Single Stop Destination for all Car Interiors and Accessories,,,,,"C/O KIRAN CAR ACCESSORIES, Matkuria, NEAR HUNDAI SHOWROOM, KATRAS ROAD, Dhanbad",DHANBAD,Jharkhand,India,826001.0,Matkuria
C5243C16-4440-45C3-949A-E157BB7174B1,ZENSHIP SUPPLY CHAIN SOLUTIONS PRIVATE LIMITED,97BDA7FC-298D-4786-AEB9-A35917383E1E,"<h2><strong><em>ZENSHIP SUPPLY CHAIN SOLUTIONS PRIVATE LIMITED</em></strong></h2><p><br></p><p><strong>ZENSHIP SUPPLY CHAIN SOLUTIONS PRIVATE LIMITED</strong> is a dynamic and reliable service provider in the field of <strong>Transport Agents &amp; Bulk Carriers, Logistics Services</strong>. We specialize in delivering efficient, cost-effective, and time-bound logistics solutions tailored to meet the diverse needs of businesses across industries.</p><p><br></p><h2><strong><em>Our Service Range</em></strong></h2><p>Bulk Cargo Transportation</p><p>Full Truck Load (FTL) Services</p><p>Part Load Services</p><p><br></p><h2><strong><em>Why Choose ZENSHIP SUPPLY CHAIN SOLUTIONS PRIVATE LIMITED?</em></strong></h2><p>✔ Strong Transport Network</p><p> ✔ Timely &amp; Safe Deliveries</p><p> ✔ Real-Time Coordination &amp; Tracking</p><p> ✔ Experienced Logistics Team</p><p> </p><h2><strong><em>Quality &amp; Operational Excellence</em></strong></h2><p>We follow structured logistics planning and strict operational standards to ensure goods are transported safely and delivered on time. Our team continuously monitors shipments, maintains compliance standards, and ensures seamless coordination from pickup to final delivery.</p><p><br></p><h2><strong><em>Our Vision</em></strong></h2><p>To be a trusted logistics partner by providing reliable, technology-driven, and scalable supply chain solutions that support business growth.</p><p><br></p><h3><strong>ZENSHIP SUPPLY CHAIN SOLUTIONS PRIVATE LIMITED – Delivering Trust, Moving Growth.</strong></h3>",zenship-supply-chain-solutions-private-limited-bentinck-street-kolkata,,,,,,"GR FLOOR, 38 BENTINCK STREET, BENTINCK STREET, ESPLANADE, 38 BENTINCK STREET, Kolkata",KOLKATA,West Bengal,India,700069.0,BENTINCK STREET
E8237F22-085C-4380-86CE-E1E312C254ED,J.P.TIMBER & CO.,A7CC36F8-5411-40C1-A8EA-5EC8B1CA123F,"<h2><strong><em>J.P. TIMBER &amp; CO.</em></strong></h2><p><strong><em>Bamboo, Wooden &amp; Cane Furniture</em></strong></p><p><br></p><p><strong><em>J.P. TIMBER &amp; CO.</em></strong><em> is a trusted manufacturer and supplier of premium-quality </em><strong><em>Bamboo, Wooden, and Cane Furniture</em></strong><em>, offering elegant and durable solutions for residential, commercial, and hospitality spaces. With years of industry experience and a passion for craftsmanship, we bring together natural materials and modern designs to create furniture that enhances comfort and style.</em></p><p><br></p><h2><strong><em>Product Range</em></strong></h2><p><em>We offer a diverse range of furniture solutions, including:</em></p><p><em>Bamboo Chairs &amp; Dining Sets</em></p><p><em>Wooden Sofas &amp; Bed Sets</em></p><p><em>Cane Lounge Chairs &amp; Rocking Chairs</em></p><p><em>Wooden Tables &amp; Coffee Tables</em></p><p><br></p><h2><strong><em>Why Choose Us</em></strong></h2><p><em>✔ Premium Quality Timber &amp; Materials</em></p><p><em> ✔ Skilled Craftsmanship</em></p><p><em> ✔ Durable &amp; Long-Lasting Products</em></p><p><em> ✔ Elegant &amp; Modern Designs</em></p><p><br></p><h2><strong><em>Quality Assurance</em></strong></h2><p><em>At </em><strong><em>J.P. TIMBER &amp; CO.</em></strong><em>, quality is at the core of our operations. Our products undergo:</em></p><p><em>Careful raw material inspection</em></p><p><em>Strength and stability testing</em></p><p><br></p><p><strong><em>J.P. TIMBER &amp; CO.</em></strong><em> continues to create furniture that reflects craftsmanship, durability, and timeless appeal. With a focus on quality and innovation, we provide furniture solutions that bring comfort and elegance to every space.</em></p><p><br></p><h3><em>Natural Strength. Timeless Craftsmanship. Trusted Quality.</em></h3>",j.p.timber-&-co.-kolkata,,,,,,"157B, LENIN SARANI, CHANDANI CHOWK",KOLKATA,West Bengal,India,700072.0,
366AAA23-5FC0-4DE3-81A0-E238BC915332,KABRA MARBLES PVT LTD,DF1E923B-44B1-46C6-83CC-67FB8212BFF4,"<h2><strong><em>KABRA MARBLES PVT LTD</em></strong></h2><p><strong><em>Stone Tiles &amp; Floorings | Marble Tiles</em></strong></p><p><br></p><p><strong><em>KABRA MARBLES PVT LTD</em></strong><em> is a reputed manufacturer and supplier of high-quality </em><strong><em>Stone Tiles, Floorings, and Marble Tiles</em></strong><em>, delivering elegance, durability, and superior craftsmanship. We specialize in premium marble solutions that enhance the beauty and value of residential, commercial, and luxury projects.</em></p><p><br></p><h2><strong><em>Our Product Range</em></strong></h2><p><em>We provide a wide selection of:</em></p><p><em>Natural Marble Tiles</em></p><p><em>Polished Marble Flooring</em></p><p><em>Designer Marble Tiles</em></p><h2><strong><em>Product Features</em></strong></h2><p><em>✔ Premium Quality Natural Stone</em></p><p><em> ✔ Elegant &amp; Luxurious Finish</em></p><p><em> ✔ High Strength &amp; Durability</em></p><p><br></p><h2><strong><em>Why Choose KABRA MARBLES PVT LTD</em></strong></h2><p><em>✔ Superior Grade Marble Selection</em></p><p><em> ✔ Advanced Cutting &amp; Polishing Technology</em></p><p><em> ✔ Competitive Pricing</em></p><p><em> ✔ Bulk Supply Capability</em></p><p><br></p><h2><strong><em>Our Vision</em></strong></h2><p><em>To be a leading name in the marble and stone industry by delivering premium flooring solutions that reflect luxury, durability, and excellence.</em></p><h2><br></h2><p><em>At </em><strong><em>KABRA MARBLES PVT LTD</em></strong><em>, we bring timeless elegance and unmatched durability through our premium </em><strong><em>Marble &amp; Stone Tile Solutions</em></strong><em>.</em></p><p><br></p><h3><strong><em>Natural Beauty. Lasting Strength. Trusted Quality.</em></strong></h3><p><br></p><p><br></p>",kabra-marbles-pvt-ltd-kolkata,,,,,,"32A, TOLLYGUNGE CIRCUR ROAD, KOLKATA",KOLKATA,West Bengal,India,700053.0,
03BD3ABD-8359-4B34-BB4F-E255BE32FAC3,MAHAVIR TIMES,1578F70E-B915-4C1B-976C-59641A0944D2,"<h2><strong><em>MAHAVIR TIMES</em></strong></h2><p><strong><em>Mobile Phone &amp; Accessories</em></strong></p><p><strong>MAHAVIR TIMES</strong> is a trusted retailer and supplier of premium-quality <strong>Mobile Phones and Accessories</strong>, offering the latest technology and reliable products to meet modern communication needs. With a strong focus on customer satisfaction and product authenticity, we provide smartphones and accessories that combine performance, innovation, and value.</p><p><br></p><h2><strong><em>Product Range</em></strong></h2><p><em>We provide a comprehensive range including:</em></p><p><em>Latest Smartphones</em></p><p><em>Feature Phones</em></p><p><em>Mobile Chargers &amp; Fast Chargers</em></p><p><em>USB Cables &amp; Adapters</em></p><p><em>Wireless &amp; Wired Earphones</em></p><p><br></p><h2><strong><em>Why Choose Us</em></strong></h2><p><em>✔ Genuine &amp; Branded Products</em></p><p><em> ✔ Latest Models Available</em></p><p><em> ✔ Competitive Pricing</em></p><p><em> ✔ Wide Product Selection</em></p><p><br></p><h2><strong><em>Quality Assurance</em></strong></h2><p><em>At </em><strong><em>MAHAVIR TIMES</em></strong><em>, quality and authenticity are our priorities. We ensure:</em></p><p><em>Genuine product sourcing</em></p><p><em>Proper functionality testing</em></p><p><br></p><p><strong><em>MAHAVIR TIMES</em></strong><em> continues to serve customers with trusted mobile phones and accessories that keep them connected to the world. With quality products and dedicated service, we aim to be a preferred destination for mobile technology solutions.</em></p><p><br></p><h3><em>Smart Technology. Trusted Service. Connected Life.</em></h3><p><br></p><p><br></p>","mahavir-times-kolkata-,-martin-brun-building,-lalbazar-kolkata",,,,,,"GROUND FLOOR, MAHAVIR TIMES,SHOP NO-12, 1 R N MUKHERJEE ROAD, LALBAZAR",KOLKATA,West Bengal,India,700001.0,"Kolkata , Martin Brun Building,   LALBAZAR "
5F90E69F-10F2-43F1-AF2D-E2BD294FB491,Shukti Food & Pharma Co.,5C91E5CF-78B5-43DD-9865-94FB90929862,"<h2><strong><em>Shukti Food &amp; Pharma Co.</em></strong></h2><p><br></p><p><strong><em>Shukti Food &amp; Pharma Co. is a trusted manufacturer and supplier of premium Ayurvedic, Herbal Cosmetics, Soap &amp; Skincare products, committed to promoting natural wellness and beauty. We combine traditional Ayurvedic knowledge with modern processing techniques to create safe, effective, and high-quality herbal formulations.</em></strong></p><p><br></p><h2><strong><em>Our Product Range</em></strong></h2><p><em>Ayurvedic Skincare Products</em></p><p><em>Herbal Soaps</em></p><p><em>Face Creams &amp; Lotions</em></p><p><em>Herbal Face Wash</em></p><p><em>Natural Oils</em></p><p><br></p><h2><em>Why Choose Shukti Food &amp; Pharma Co.?</em></h2><p><em>✔ Natural &amp; Herbal Ingredients</em></p><p><em> ✔ Ayurvedic-Based Formulations</em></p><p><em> ✔ Skin-Friendly &amp; Safe Products</em></p><p><em> ✔ Quality-Tested Manufacturing</em></p><p><br></p><h2><strong><em>Quality Commitment</em></strong></h2><p><em>At Shukti Food &amp; Pharma Co., strict quality standards are maintained at every stage — from raw material selection to production and packaging. Our products are crafted to ensure effectiveness, safety, and customer satisfaction.</em></p><p><br></p><h2><strong><em>Our Vision</em></strong></h2><p><em>To become a leading name in the herbal and Ayurvedic product industry by offering pure, reliable, and result-oriented natural care solutions.</em></p><p><br></p><h3><strong><em>Shukti Food &amp; Pharma Co. – Nature’s Touch for Healthy Skin &amp; Wellness.</em></strong></h3>",shukti-food-&-pharma-co.-karnal,,,,,,"Gaushala Road, Near Gaushala, Karnal",KARNAL,Haryana,India,132001.0,
49030A81-4C0B-4615-9DC3-E2CAC8A1000F,M.P.K. Agro Industry,3B298197-1800-472B-B994-0072789B2A4B,"<h2><strong><em>M.P.K. AGRO INDUSTRY</em></strong></h2><p><strong><em>Tractor, Tractor Parts &amp; Assemblies</em></strong></p><p><br></p><p><strong><em>M.P.K. AGRO INDUSTRY</em></strong><em> is a trusted manufacturer and supplier of </em><strong><em>Tractors, Tractor Parts, and Assemblies</em></strong><em>, dedicated to supporting the agricultural sector with durable, efficient, and high-performance machinery solutions.</em></p><p><br></p><h2><strong><em>Our Product Range</em></strong></h2><h3>🔹<em> Tractors</em></h3><p><em>Agricultural Tractors</em></p><p><em>Compact Tractors</em></p><p><em>Utility Tractors</em></p><p><br></p><h3>🔹<em> Tractor Parts</em></h3><p><em>Engine Components</em></p><p><em>Clutch Plates &amp; Assemblies</em></p><p><br></p><h3>🔹 <em>Tractor Assemblies</em></h3><p><em>Engine Assembly</em></p><p><em>Transmission Assembly</em></p><p><br></p><h2><strong><em>Why Choose Us</em></strong></h2><p><em>✔ High-Performance &amp; Durable Products</em></p><p><em> ✔ Precision Engineering</em></p><p><em> ✔ Reliable After-Sales Support</em></p><p><br></p><h2><strong><em>Quality Assurance</em></strong></h2><p><em>At </em><strong><em>M.P.K. AGRO INDUSTRY</em></strong><em>, quality is at the core of everything we do. We ensure:</em></p><p><em>Use of high-grade raw materials</em></p><p><em>Advanced manufacturing processes</em></p><p><br></p><p><em>With dedication to excellence and a passion for supporting agriculture, </em><strong><em>M.P.K. AGRO INDUSTRY</em></strong><em> continues to provide dependable tractors and parts that drive productivity and growth in the farming community.</em></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p>",m.p.k.-agro-industry-karnal,,,,,,"Plot No 291, Sector-3 and 3A, HSIIDC, Industrial Area",KARNAL,Haryana,India,132001.0,
DEC0B44E-FCF9-441D-8AA3-E379724001D0,Rnaura Business,7802DD40-5BD8-4CCE-97BC-4254B2B560DF,"<p></p><p><strong>Rnaura&nbsp;Business&nbsp;is&nbsp;your&nbsp;trusted&nbsp;partner&nbsp;for&nbsp;comprehensive&nbsp;BPO&nbsp;solutions&nbsp;that&nbsp;enhance&nbsp;efficiency,&nbsp;reduce&nbsp;operational&nbsp;burden,&nbsp;and&nbsp;support&nbsp;business&nbsp;growth.&nbsp;</strong></p>",rnaura-business-bpo-services-hambran-road-ludhiana,Scalable BPO Solutions: Streamline Operations & Boost Growth,"Rnaura Business provides high-impact BPO solutions, driving operational efficiency and cost-reduction for growing organizations worldwide.","Rnaura Business is a premium outsourcing partner specializing in BPO, back-office operations, and virtual assistance. We integrate skilled human expertise with robust process frameworks to help businesses scale efficiently. As a verified service provider, we offer scalable, AI-ready operational support, allowing clients to focus on their core competencies while we optimize their business performance.","To be the global benchmark for scalable, quality-driven BPO excellence.",Scalable BPO Solutions for Rapid Business Growth,"KHASRA NO. 20//6/2-7/1-17-25-12/1-13-14, KHATA NO. 18/18, HAMBRAN  ROAD, VILLAGE JAINPUR, Ludhiana",LUDHIANA,Punjab,India,141011.0,HAMBRAN  ROAD
Expert Professionals Tailored to Your Specific Needs,,,,,,,,,,,,,,,
Cost-Effective Operations & Process Optimization,,,,,,,,,,,,,,,
Rigorous Quality Assurance & Performance Monitoring,1,,,,,,,,,,,,,,
5DEDBB85-1A08-46A3-B08B-E40040F5CE28,FABLAS IMPEX PRIVATE LIMITED,85413347-9AEF-418E-B729-202B546602AC,<p>House&nbsp;hold&nbsp;Cleaning&nbsp;items</p>,fablas-impex-private-limited-new-delhi,,,,,,"2151/3D, NEW PATEL NAGAR, New Delhi",NEW DELHI,Delhi,India,110008.0,
7652014C-AD68-4AFF-B567-E4E5CDBA0704,S & Z COMMUNICATION,1578F70E-B915-4C1B-976C-59641A0944D2,"<p><strong>Deals in All Kind of Mobile Brands, Smart Phones &amp; Feature Phones &amp;Mobile Accerasires </strong></p>",s-&-z-communication-khidirpur-kolkata,,,,,,"SHOP NO-30, 78/3A,, MANASHATALA LANE, KHIDDERPORE",KOLKATA,West Bengal,India,700023.0,Khidirpur
813ECEB6-2B0C-478C-8F72-E5AEBD6F5E1B,HARDWARE CONCERN,D057A3B1-F8BF-4829-B81C-03814FD308DE,"<h2><em>HARDWARE CONCERN</em></h2><h4><strong><em>Wire Mesh, Gratings, Sheets &amp; Screen</em></strong></h4><p><br></p><p><strong><em>HARDWARE CONCERN</em></strong><em> is a reliable supplier and distributor of premium-quality </em><strong><em>Wire Mesh, Industrial Gratings, Metal Sheets, and Screens</em></strong><em>. We cater to construction, infrastructure, manufacturing, agriculture, and industrial sectors with durable and precision-engineered metal products.</em></p><p><br></p><h2><strong><em>Product Range</em></strong></h2><p><em>We offer a comprehensive range including:</em></p><p><em>Welded Wire Mesh</em></p><p><em>Chain Link Mesh</em></p><p><em>Expanded Metal Mesh</em></p><p><em>Perforated Sheets</em></p><p><em>Mild Steel &amp; Stainless Steel Sheets</em></p><p><br></p><h2><strong><em>Why Choose Us</em></strong></h2><p><em>✔ Premium Quality Materials</em></p><p><em> ✔ Custom Sizes &amp; Specifications Available</em></p><p><em> ✔ Competitive Pricing</em></p><p><em> ✔ Bulk Supply Capability</em></p><p><br></p><h2><strong><em>Quality Assurance</em></strong></h2><p><em>At </em><strong><em>HARDWARE CONCERN</em></strong><em>, every product undergoes strict quality checks to ensure strength, durability, and compliance with industry standards. We focus on delivering reliable and high-performance hardware solutions.</em></p><p><br></p><p><em>With a focus on durability, precision, and reliability, </em><strong><em>HARDWARE CONCERN</em></strong><em> stands as a trusted name in </em><strong><em>Wire Mesh, Gratings, Sheets &amp; Screens</em></strong><em>. We strive to deliver products that provide safety, strength, and long-lasting performance.</em></p><p><br></p><h3><strong><em>Strong Structure. Secure Solutions. Superior Quality.</em></strong></h3>",hardware-concern-chadni-chawk-market.-kolkata-kolkata,,,,,,"6A, CHANDNI CHAWK MARKET, 3RD GATE, CHANDNI CHAWK",KOLKATA,West Bengal,India,700072.0,Chadni Chawk Market. Kolkata
